Слово,Сумма_слов,Нормализованная_частотность
понять,281,"5,482105494"
пообедать,5,"1,827368498"
пообещать,12,"0,913684249"
попадать,114,"0,913684249"
попарно,27,"0,913684249"
попарный,1,"0,913684249"
попасть,172,"4,568421245"
попасться,6,"0,913684249"
поплыть,15,"8,223158241"
попович,6,"2,741052747"
пополам,37,"1,827368498"
пополнять,11,"0,913684249"
поправиться,4,"0,913684249"
попробовать,209,"10,05052674"
попросить,36,"4,568421245"
попугай,20,"7,309473992"
популярный,73,"1,827368498"
попутный,7,"1,827368498"
попытка,117,"3,654736996"
пора,241,"3,654736996"
поравняться,5,"0,913684249"
поровну,35,"9,13684249"
породить,12,"0,913684249"
порой,41,"2,741052747"
порох,43,"0,913684249"
порочный,4,"0,913684249"
порошок,31,"0,913684249"
портной,8,"1,827368498"
портовый,7,"1,827368498"
португалец,86,"0,913684249"
поручить,31,"1,827368498"
порция,23,"2,741052747"
порядковый,37,"0,913684249"
порядок,549,"50,25263369"
посадить,43,"0,913684249"
посвятить,126,"5,482105494"
поселить,8,"0,913684249"
посередине,9,"1,827368498"
посетитель,7,"1,827368498"
посетить,37,"3,654736996"
посещать,36,"0,913684249"
посиделки,1,"0,913684249"
поскольку,179,"30,15158022"
послать,129,"0,913684249"
последний,568,"43,85684395"
последовательно,74,"10,96421099"
последовательность,192,"21,92842198"
последовательный,159,"36,54736996"
последующий,47,"10,05052674"
послезавтра,2,"0,913684249"
посмотреть,130,"5,482105494"
посредством,22,"0,913684249"
поставить,395,"48,4252652"
поставщик,11,"1,827368498"
постановка,63,"0,913684249"
постепенно,204,"0,913684249"
постер,6,"2,741052747"
постижение,2,"0,913684249"
постоялый,2,"0,913684249"
постоянно,143,"5,482105494"
постоянный,349,"24,66947472"
построение,240,"60,30316043"
построить,872,"217,4568513"
поступать,160,"1,827368498"
поступить,89,"10,05052674"
поступление,20,"0,913684249"
посчитать,18,"8,223158241"
потерять,83,"0,913684249"
потеряться,4,"0,913684249"
поток,57,"0,913684249"
потратить,24,"10,05052674"
потребность,93,"3,654736996"
потребоваться,98,"27,41052747"
потренироваться,6,"1,827368498"
поход,293,"3,654736996"
похожий,188,"6,395789743"
похудеть,4,"2,741052747"
почитать,37,"0,913684249"
почленный,21,"0,913684249"
почтальон,8,"2,741052747"
почтенный,9,"0,913684249"
почтовый,30,"1,827368498"
пошив,9,"1,827368498"
поэзия,105,"0,913684249"
поэт,361,"3,654736996"
появиться,484,"3,654736996"
появление,218,"14,61894798"
появляться,208,"6,395789743"
пояснить,39,"0,913684249"
пояснять,17,"0,913684249"
правда,183,"2,741052747"
правдоподобность,1,"0,913684249"
правило,1143,"127,0021106"
правильно,181,"2,741052747"
правильность,64,"22,84210622"
правильный,250,"16,44631648"
правительство,240,"1,827368498"
править,65,"0,913684249"
правление,256,"0,913684249"
правнук,8,"1,827368498"
право,1178,"0,913684249"
правый,308,"24,66947472"
праздник,116,"14,61894798"
праздничный,37,"5,482105494"
празднование,11,"1,827368498"
практика,77,"8,223158241"
практически,95,"0,913684249"
практический,241,"21,92842198"
праправнук,4,"1,827368498"
превосходящий,15,"0,913684249"
превратить,60,"0,913684249"
превратиться,96,"15,53263223"
превращаться,153,"1,827368498"
превысить,9,"2,741052747"
превышать,103,"6,395789743"
пред,9,"0,913684249"
предварительно,37,"1,827368498"
предвидеть,16,"1,827368498"
предел,110,"0,913684249"
предлагать,80,"9,13684249"
предложение,2093,"3,654736996"
предложить,221,"24,66947472"
предложный,14,"0,913684249"
предмет,466,"33,80631721"
предметный,31,"1,827368498"
предназначить,70,"0,913684249"
предоставить,33,"0,913684249"
предотвращать,7,"0,913684249"
предполагать,73,"2,741052747"
предполагаться,19,"0,913684249"
предположение,102,"17,36000073"
предположим,35,"4,568421245"
предположить,65,"1,827368498"
предпоследний,3,"0,913684249"
предпочитать,42,"0,913684249"
предприятие,77,"2,741052747"
предсказать,10,"0,913684249"
представимый,39,"10,96421099"
представить,818,"127,0021106"
представление,295,"20,10105348"
представлять,390,"11,87789524"
представляться,44,"1,827368498"
предупредить,12,"0,913684249"
предшествовать,42,"0,913684249"
предъявить,12,"1,827368498"
предъявляться,7,"0,913684249"
предыдущий,176,"21,92842198"
прежде,211,"10,96421099"
прежний,136,"0,913684249"
преимущество,79,"2,741052747"
прекрасный,165,"0,913684249"
прекратить,40,"0,913684249"
прекращать,7,"0,913684249"
прекращаться,33,"0,913684249"
прелесть,17,"0,913684249"
премия,32,"0,913684249"
преобразование,334,"101,4189516"
преобразовать,120,"9,13684249"
преобразоваться,12,"1,827368498"
преобразовывать,16,"3,654736996"
препинание,222,"2,741052747"
преподаватель,29,"10,05052674"
преподавать,18,"1,827368498"
преподнести,8,"0,913684249"
препятствие,22,"0,913684249"
престиж,7,"0,913684249"
престол,198,"0,913684249"
прибавить,117,"18,27368498"
прибавление,23,"7,309473992"
прибавлять,11,"0,913684249"
приближаться,46,"0,913684249"
приближённо,19,"0,913684249"
приблизительный,10,"1,827368498"
приблизить,15,"0,913684249"
прибор,181,"0,913684249"
прибывать,10,"0,913684249"
прибыль,71,"15,53263223"
прибытие,18,"2,741052747"
прибыть,93,"13,70526373"
привал,20,"4,568421245"
приведение,64,"7,309473992"
привезти,73,"9,13684249"
привести,1278,"94,10947765"
приветствие,13,"0,913684249"
приветствовать,21,"0,913684249"
привлекательный,12,"0,913684249"
привлечение,27,"0,913684249"
приводить,218,"16,44631648"
приводиться,30,"1,827368498"
привозить,20,"1,827368498"
приволжский,2,"1,827368498"
привыкнуть,32,"0,913684249"
пригодиться,12,"0,913684249"
приготовить,59,"8,223158241"
приготовление,54,"4,568421245"
придать,24,"0,913684249"
придумать,190,"7,309473992"
приём,204,"11,87789524"
приенский,1,"0,913684249"
приехать,95,"2,741052747"
приз,5,"0,913684249"
призвание,16,"0,913684249"
признак,1008,"18,27368498"
прийти,244,"10,96421099"
прийтись,137,"4,568421245"
прикладной,71,"0,913684249"
приклеить,13,"0,913684249"
приключение,40,"1,827368498"
прилавок,4,"0,913684249"
прилагать,9,"0,913684249"
прилёт,5,"2,741052747"
прилетать,5,"1,827368498"
применение,163,"5,482105494"
применимый,22,"3,654736996"
применить,109,"10,05052674"
применять,221,"5,482105494"
применяться,102,"1,827368498"
пример,1984,"118,7789524"
примерно,199,"2,741052747"
принадлежать,321,"21,01473773"
принадлежащий,54,"16,44631648"
принадлежность,130,"1,827368498"
принести,100,"0,913684249"
принимать,416,"30,15158022"
приниматься,24,"0,913684249"
приносить,88,"0,913684249"
принтер,70,"2,741052747"
принцесса,22,"3,654736996"
принцип,228,"12,79157949"
принять,520,"20,10105348"
приняться,25,"1,827368498"
приобрести,121,"2,741052747"
приписать,17,"1,827368498"
приписывать,19,"2,741052747"
приплыть,5,"1,827368498"
приравнять,16,"7,309473992"
природа,817,"1,827368498"
прирост,8,"1,827368498"
прислать,95,"0,913684249"
присоединить,37,"0,913684249"
присоединиться,30,"0,913684249"
пристань,44,"7,309473992"
пристать,20,"1,827368498"
приступать,11,"0,913684249"
присутствовать,65,"2,741052747"
приходить,129,"23,75579047"
приходиться,207,"7,309473992"
причём,148,"9,13684249"
причина,468,"12,79157949"
приятный,32,"0,913684249"
проанализировать,228,"15,53263223"
проба,19,"7,309473992"
пробегать,17,"0,913684249"
пробежать,44,"13,70526373"
пробел,40,"1,827368498"
пробка,50,"9,13684249"
проблема,191,"10,05052674"
пробовать,17,"2,741052747"
проведение,95,"17,36000073"
проверить,317,"41,1157912"
проверка,57,"7,309473992"
проверять,58,"5,482105494"
провести,791,"63,95789743"
проводить,289,"14,61894798"
проводиться,79,"2,741052747"
прогноз,17,"2,741052747"
прогнозирование,1,"0,913684249"
прогнозировать,4,"0,913684249"
программа,891,"2,741052747"
программирование,62,"2,741052747"
прогресс,25,"0,913684249"
прогулка,36,"3,654736996"
прогулочный,2,"0,913684249"
продавать,77,"10,96421099"
продаваться,27,"10,05052674"
продавец,21,"8,223158241"
продажа,63,"24,66947472"
продать,84,"26,49684322"
продвигать,1,"0,913684249"
продемонстрировать,21,"0,913684249"
продовольственный,8,"0,913684249"
продовольствие,34,"2,741052747"
продолжать,180,"3,654736996"
продолжаться,122,"3,654736996"
продолжительность,40,"3,654736996"
продолжить,87,"4,568421245"
продукт,235,"10,05052674"
продукция,44,"10,96421099"
продэкспо,1,"0,913684249"
проезжать,31,"2,741052747"
проект,188,"3,654736996"
проехать,182,"42,02947545"
проживать,74,"1,827368498"
прожиточный,5,"0,913684249"
проигрыш,13,"0,913684249"
произведение,1513,"247,6084315"
произвести,88,"5,482105494"
производительность,88,"41,1157912"
производить,147,"12,79157949"
производиться,49,"3,654736996"
производственный,20,"5,482105494"
производство,230,"27,41052747"
произвольно,9,"2,741052747"
произвольный,158,"31,06526447"
произойти,381,"2,741052747"
проиллюстрировать,49,"6,395789743"
происходить,759,"16,44631648"
пройти,460,"41,1157912"
прокат,4,"0,913684249"
прокладка,2,"0,913684249"
проложить,25,"1,827368498"
промежуток,278,"81,31789816"
промежуточный,53,"1,827368498"
промышленный,83,"0,913684249"
пронумеровать,17,"7,309473992"
пропитка,2,"0,913684249"
проплывать,10,"0,913684249"
проплыть,44,"15,53263223"
пропорционально,26,"3,654736996"
пропорциональность,105,"38,37473846"
пропорциональный,140,"19,18736923"
пропорция,122,"12,79157949"
пропуск,77,"1,827368498"
проработать,4,"0,913684249"
прорыв,4,"0,913684249"
прорыть,3,"0,913684249"
просить,88,"0,913684249"
простейшее,66,"1,827368498"
просто,258,"13,70526373"
простой,934,"134,3115846"
простокваша,6,"1,827368498"
простота,30,"3,654736996"
пространство,155,"1,827368498"
простудиться,4,"0,913684249"
просьба,46,"1,827368498"
протекать,62,"0,913684249"
против,433,"8,223158241"
противный,32,"11,87789524"
противоположно,27,"5,482105494"
противоположность,7,"0,913684249"
противоположный,291,"61,21684468"
противоречащий,1,"0,913684249"
противоречивый,10,"0,913684249"
противоречие,77,"11,87789524"
противоречить,40,"5,482105494"
профессиональный,106,"0,913684249"
профессия,75,"2,741052747"
профессор,59,"1,827368498"
профсоюз,4,"1,827368498"
профсоюзный,1,"0,913684249"
проходимый,5,"0,913684249"
проходить,422,"34,72000146"
прохождение,9,"1,827368498"
процедура,109,"0,913684249"
процент,177,"34,72000146"
процентный,32,"12,79157949"
процесс,698,"26,49684322"
процессия,10,"0,913684249"
прочий,68,"4,568421245"
прочитать,1446,"31,97894871"
прочить,15,"0,913684249"
прошествие,10,"0,913684249"
прошлый,84,"1,827368498"
проявляться,127,"0,913684249"
прыжок,26,"4,568421245"
прямо,127,"8,223158241"
прямой,1815,"134,3115846"
прямолинейный,77,"0,913684249"
прямоугольник,399,"42,9431597"
прямоугольный,256,"20,10105348"
пряник,8,"2,741052747"
психология,9,"2,741052747"
птица,522,"11,87789524"
Пуанкара,4,"2,741052747"
публицист,18,"0,913684249"
пудра,4,"2,741052747"
пункт,351,"89,5410564"
пуститься,8,"2,741052747"
пустой,143,"15,53263223"
пусть,172,"28,32421172"
путать,13,"0,913684249"
путём,142,"4,568421245"
путешественник,83,"5,482105494"
путешествие,178,"5,482105494"
путник,28,"6,395789743"
путь,974,"85,88631941"
пылесос,9,"1,827368498"
пытаться,179,"1,827368498"
пятачок,2,"1,827368498"
пятеричный,1,"0,913684249"
пятёрка,9,"1,827368498"
пятизначный,14,"3,654736996"
пятилитровый,1,"0,913684249"
пятиугольник,24,"0,913684249"
пятница,11,"2,741052747"
пятый,56,"13,70526373"
раб,55,"0,913684249"
работа,1738,"66,69895018"
работать,597,"70,35368717"
работник,151,"4,568421245"
рабочий,330,"52,08000219"
равенство,936,"137,9663216"
равнение,3,"0,913684249"
равно,1157,"320,7031714"
равнобедренный,161,"0,913684249"
равновозможный,16,"13,70526373"
равномерно,86,"0,913684249"
равномерный,103,"2,741052747"
равносильно,52,"2,741052747"
равносильность,31,"1,827368498"
равносильный,163,"98,67789889"
равноценный,4,"0,913684249"
равный,3158,"517,1452849"
равняться,31,"13,70526373"
радостный,28,"2,741052747"
радость,94,"1,827368498"
разбивать,27,"5,482105494"
разбиваться,15,"1,827368498"
разбиение,8,"3,654736996"
разбираться,16,"0,913684249"
разбитый,49,"1,827368498"
разбить,100,"20,10105348"
разброс,2,"0,913684249"
развернуться,21,"5,482105494"
развивать,83,"1,827368498"
развиваться,376,"1,827368498"
развитие,950,"19,18736923"
разглядеть,8,"0,913684249"
разговор,108,"0,913684249"
раздать,7,"0,913684249"
раздел,223,"3,654736996"
разделить,391,"72,18105567"
разделиться,25,"0,913684249"
раздражающий,2,"0,913684249"
разливать,3,"1,827368498"
разлить,15,"5,482105494"
различать,140,"1,827368498"
различаться,216,"0,913684249"
различие,240,"0,913684249"
разложение,231,"63,95789743"
разложить,344,"110,5557941"
размах,80,"28,32421172"
размер,514,"29,23789597"
разместить,41,"15,53263223"
разместиться,12,"3,654736996"
размещаться,21,"0,913684249"
размещение,24,"4,568421245"
размышлять,36,"0,913684249"
разнести,2,"1,827368498"
разница,62,"1,827368498"
разнообразный,216,"8,223158241"
разность,662,"201,0105348"
разноцветный,28,"4,568421245"
разобрать,66,"1,827368498"
разобраться,44,"15,53263223"
разорвать,25,"1,827368498"
разориться,15,"0,913684249"
разработка,23,"0,913684249"
разрешаться,26,"4,568421245"
разрушение,35,"0,913684249"
разряд,360,"1,827368498"
разумеется,11,"0,913684249"
разумный,25,"0,913684249"
разыскивать,12,"0,913684249"
ракета,17,"0,913684249"
ракетка,5,"1,827368498"
ранее,74,"21,01473773"
ранний,319,"12,79157949"
раса,15,"2,741052747"
раскладывать,15,"5,482105494"
раскрасить,14,"2,741052747"
раскрой,19,"6,395789743"
раскрывать,221,"1,827368498"
раскрытие,59,"12,79157949"
раскрыть,128,"5,482105494"
распечатать,16,"0,913684249"
расписание,45,"14,61894798"
расписать,9,"0,913684249"
располагать,23,"1,827368498"
располагаться,133,"3,654736996"
расположение,136,"18,27368498"
расположить,564,"42,02947545"
распределение,33,"2,741052747"
распределительный,55,"8,223158241"
распределить,63,"0,913684249"
распределять,24,"0,913684249"
распродажа,16,"9,13684249"
распространение,215,"1,827368498"
распространить,282,"10,96421099"
распространяться,89,"1,827368498"
расселение,30,"0,913684249"
рассесть,3,"0,913684249"
расследование,5,"0,913684249"
рассматривать,168,"19,18736923"
рассмотреть,969,"91,3684249"
расставить,59,"2,741052747"
расставляться,1,"0,913684249"
расстановка,12,"0,913684249"
расстояние,771,"108,7284256"
рассудить,8,"1,827368498"
рассудок,6,"0,913684249"
рассуждать,98,"5,482105494"
рассуждение,173,"39,28842271"
рассчитать,75,"6,395789743"
раствор,392,"21,01473773"
растворимый,35,"0,913684249"
растение,3457,"1,827368498"
растеряться,6,"0,913684249"
расти,375,"8,223158241"
растянуться,12,"2,741052747"
расфасовать,8,"1,827368498"
расход,81,"31,06526447"
расходовать,7,"0,913684249"
расчёт,99,"2,741052747"
расширение,104,"3,654736996"
расширить,36,"6,395789743"
расшифровать,24,"14,61894798"
расшифровка,11,"4,568421245"
расшифровывать,3,"1,827368498"
рационально,6,"1,827368498"
рациональный,193,"146,1894798"
рвать,7,"0,913684249"
реализация,38,"8,223158241"
реальность,38,"1,827368498"
реальный,107,"18,27368498"
ребёнок,681,"17,36000073"
ребро,109,"3,654736996"
регата,1,"0,913684249"
регион,78,"10,05052674"
регистрировать,2,"0,913684249"
редко,66,"0,913684249"
режиссёр,18,"0,913684249"
резать,16,"0,913684249"
резервуар,20,"10,05052674"
результат,1137,"140,7073743"
результативность,3,"0,913684249"
рейс,22,"11,87789524"
река,610,"52,99368644"
рекламный,31,"0,913684249"
ремонт,14,"0,913684249"
ремонтировать,10,"2,741052747"
ремонтный,3,"0,913684249"
рентабельность,5,"4,568421245"
республика,135,"0,913684249"
реставратор,4,"1,827368498"
реставрация,11,"0,913684249"
ресторан,3,"1,827368498"
рефлексивность,5,"1,827368498"
реформа,227,"2,741052747"
рецепт,15,"5,482105494"
речной,74,"1,827368498"
речь,1653,"3,654736996"
решать,239,"21,01473773"
решающий,11,"0,913684249"
решение,2024,"455,9284402"
решить,1113,"295,1200124"
решка,27,"13,70526373"
Рим,99,"0,913684249"
римский,118,"0,913684249"
рисунок,506,"2,741052747"
ровно,49,"13,70526373"
ровный,30,"0,913684249"
род,232,"3,654736996"
родитель,249,"3,654736996"
родиться,271,"9,13684249"
родниковый,6,"3,654736996"
родный,224,"1,827368498"
родовой,30,"3,654736996"
роды,72,"0,913684249"
рождение,113,"10,96421099"
розничный,3,"1,827368498"
роль,850,"1,827368498"
роман,146,"1,827368498"
российский,699,"15,53263223"
Россия,1555,"0,913684249"
рост,327,"1,827368498"
рубль,151,"42,9431597"
рука,517,"0,913684249"
руководствоваться,17,"1,827368498"
рукопожатие,10,"1,827368498"
руль,15,"0,913684249"
русский,2370,"30,15158022"
рыба,502,"1,827368498"
рыбак,38,"1,827368498"
рыжий,25,"1,827368498"
рыло,5,"2,741052747"
рынок,87,"3,654736996"
рыть,12,"1,827368498"
рычать,2,"1,827368498"
ряд,491,"21,92842198"
рядом,153,"8,223158241"
сад,158,"1,827368498"
садовый,24,"0,913684249"
салат,27,"1,827368498"
Самар,2,"1,827368498"
Самара,16,"2,741052747"
самоконтроль,7,"5,482105494"
самолёт,116,"3,654736996"
самосский,1,"0,913684249"
самостоятельно,175,"13,70526373"
самый,713,"54,82105494"
Санкт-Петербург,63,"6,395789743"
санкционировать,1,"0,913684249"
сантиметр,69,"5,482105494"
сапог,35,"1,827368498"
сауна,3,"2,741052747"
сахар,133,"14,61894798"
сахарный,39,"9,13684249"
сашин,1,"0,913684249"
сашином,1,"0,913684249"
сбережение,5,"2,741052747"
сбор,74,"1,827368498"
сведущий,9,"0,913684249"
свежескошенный,4,"3,654736996"
свежеть,12,"3,654736996"
свежий,75,"7,309473992"
сверх,23,"1,827368498"
сверху,170,"0,913684249"
свести,34,"5,482105494"
свестись,6,"1,827368498"
свет,520,"1,827368498"
свеча,60,"4,568421245"
свободно,89,"0,913684249"
свободный,311,"19,18736923"
сводиться,34,"4,568421245"
своевременно,7,"0,913684249"
своеобразный,52,"1,827368498"
свойственно,21,"1,827368498"
свойство,1012,"91,3684249"
связанный,147,"5,482105494"
связать,478,"10,96421099"
связь,578,"10,05052674"
сгорать,11,"0,913684249"
сгруппировать,45,"10,96421099"
сгустить,3,"0,913684249"
сдать,30,"1,827368498"
сдвиг,29,"12,79157949"
сдвинуть,45,"0,913684249"
сделать,984,"63,95789743"
сеанс,4,"2,741052747"
северный,287,"5,482105494"
северо-западный,22,"1,827368498"
сегодня,220,"7,309473992"
седьмой,20,"8,223158241"
сейф,5,"3,654736996"
сейфовый,1,"0,913684249"
секунда,140,"4,568421245"
секция,22,"6,395789743"
семейство,308,"0,913684249"
семеричный,2,"1,827368498"
семиклассник,35,"21,01473773"
семиклассница,2,"0,913684249"
семья,504,"4,568421245"
сено,44,"5,482105494"
середина,438,"1,827368498"
серия,46,"9,13684249"
серный,20,"2,741052747"
серьёзный,83,"0,913684249"
сессия,3,"1,827368498"
сестра,92,"2,741052747"
сесть,53,"6,395789743"
сеть,94,"0,913684249"
сибирский,150,"0,913684249"
сидеть,214,"3,654736996"
сила,2353,"1,827368498"
сильно,129,"2,741052747"
символ,350,"37,46105421"
символика,28,"0,913684249"
симметричность,8,"2,741052747"
симметричный,81,"6,395789743"
симметрия,77,"0,913684249"
симпатия,20,"0,913684249"
симулятор,1,"0,913684249"
синий,164,"14,61894798"
сиреневый,7,"0,913684249"
сироп,17,"11,87789524"
система,1638,"21,01473773"
систематизация,6,"1,827368498"
систематизировать,26,"3,654736996"
систематический,49,"2,741052747"
ситуация,250,"7,309473992"
сказать,547,"14,61894798"
скачать,5,"1,827368498"
скидка,12,"3,654736996"
склад,90,"35,63368571"
складской,1,"0,913684249"
складывать,38,"5,482105494"
скобка,785,"134,3115846"
сколь,7,"1,827368498"
скорее,45,"0,913684249"
скоро,67,"0,913684249"
скорость,1606,"275,9326432"
скрываться,16,"0,913684249"
скрытый,39,"0,913684249"
слабо,52,"0,913684249"
слагаемое,320,"95,0231619"
слагать,12,"0,913684249"
сладкий,46,"6,395789743"
сладкое,11,"0,913684249"
слева,110,"2,741052747"
следование,20,"2,741052747"
следовательно,319,"38,37473846"
следовать,633,"42,02947545"
следующий,874,"259,4863267"
слив,18,"0,913684249"
сливка,7,"2,741052747"
сливной,2,"1,827368498"
сливочный,14,"5,482105494"
слишком,59,"2,741052747"
словарь,290,"0,913684249"
словесный,52,"8,223158241"
слово,4369,"27,41052747"
словосочетание,497,"0,913684249"
сложение,225,"44,7705282"
сложить,130,"20,10105348"
сложно,36,"1,827368498"
сложность,36,"3,654736996"
сложный,597,"13,70526373"
сломать,20,"1,827368498"
слон,57,"6,395789743"
служить,464,"1,827368498"
случай,1227,"109,6421099"
случайно,87,"3,654736996"
случайный,96,"28,32421172"
случиться,68,"1,827368498"
смекалка,5,"0,913684249"
смена,110,"1,827368498"
сместиться,4,"0,913684249"
смесь,191,"3,654736996"
смешанный,48,"2,741052747"
смешать,27,"10,05052674"
смешение,8,"0,913684249"
Смоленск,104,"4,568421245"
смоленский,63,"0,913684249"
смородина,29,"2,741052747"
смотреть,1370,"77,66316116"
смочь,284,"30,15158022"
смс,14,"1,827368498"
смутить,3,"0,913684249"
смысл,412,"31,97894871"
сначала,411,"54,82105494"
снегурочка,1,"0,913684249"
снижать,15,"1,827368498"
снижаться,19,"1,827368498"
снижение,15,"3,654736996"
снизить,22,"3,654736996"
снимать,24,"1,827368498"
сниматься,5,"0,913684249"
снова,157,"1,827368498"
снять,53,"0,913684249"
собака,136,"2,741052747"
собирать,106,"2,741052747"
собрание,94,"0,913684249"
собранный,43,"2,741052747"
собрать,203,"12,79157949"
собственник,31,"0,913684249"
собственный,337,"32,89263296"
событие,803,"64,87158168"
сова,67,"1,827368498"
совершаться,32,"0,913684249"
совершенно,105,"3,654736996"
совершеннолетний,14,"0,913684249"
совершенный,146,"1,827368498"
совершенство,30,"0,913684249"
совершить,182,"1,827368498"
совет,262,"4,568421245"
совместный,71,"1,827368498"
совпадать,171,"10,05052674"
соврать,2,"0,913684249"
современный,715,"5,482105494"
согласиться,49,"0,913684249"
согласно,149,"12,79157949"
согласный,223,"1,827368498"
согласование,31,"0,913684249"
согласовать,27,"0,913684249"
согласоваться,22,"2,741052747"
сода,21,"0,913684249"
содержание,310,"8,223158241"
содержать,644,"51,16631794"
содержаться,243,"3,654736996"
соединить,160,"1,827368498"
сожаление,30,"1,827368498"
создавать,326,"2,741052747"
создание,383,"2,741052747"
создатель,59,"3,654736996"
создать,556,"5,482105494"
сок,71,"9,13684249"
сократимый,5,"3,654736996"
сократить,163,"64,87158168"
сократиться,11,"1,827368498"
сокращать,12,"0,913684249"
сокращение,79,"3,654736996"
сокровенный,8,"0,913684249"
солдат,184,"2,741052747"
солнечно,5,"0,913684249"
солнечный,150,"1,827368498"
солнце,364,"0,913684249"
соловей-разбойник,11,"4,568421245"
соль,430,"5,482105494"
соляный,69,"1,827368498"
сообщение,372,"8,223158241"
сообщить,48,"7,309473992"
соответственно,156,"21,92842198"
соответствие,196,"52,99368644"
соответствовать,384,"43,85684395"
соответствующий,131,"28,32421172"
соотнести,21,"1,827368498"
соотношение,70,"11,87789524"
сопоставимый,2,"0,913684249"
сопоставить,67,"9,13684249"
сопоставлять,10,"2,741052747"
сопоставляться,4,"1,827368498"
соприкасаться,35,"0,913684249"
сорвать,21,"2,741052747"
соревнование,52,"12,79157949"
сорт,118,"2,741052747"
сосед,67,"1,827368498"
соседний,99,"1,827368498"
состав,633,"1,827368498"
составитель,13,"1,827368498"
составить,1198,"135,2252689"
составление,73,"2,741052747"
составлять,578,"60,30316043"
составляться,23,"0,913684249"
составной,186,"20,10105348"
состояние,459,"1,827368498"
состоять,961,"60,30316043"
состояться,48,"3,654736996"
сосуд,462,"2,741052747"
сотрудник,46,"19,18736923"
сохранить,196,"4,568421245"
сохраниться,141,"2,741052747"
сохранять,171,"0,913684249"
социологический,13,"10,05052674"
сочетание,187,"0,913684249"
сочетательный,34,"5,482105494"
сочинение,282,"1,827368498"
сочинский,1,"0,913684249"
соя,17,"0,913684249"
спад,2,"0,913684249"
спасать,30,"0,913684249"
спать,73,"0,913684249"
спейс,1,"0,913684249"
спектакль,34,"4,568421245"
спектр,7,"0,913684249"
сперва,10,"0,913684249"
специализироваться,6,"0,913684249"
специально,59,"1,827368498"
специальность,20,"1,827368498"
специальный,376,"2,741052747"
список,251,"6,395789743"
сплав,124,"15,53263223"
сплавить,7,"0,913684249"
спорт,44,"0,913684249"
спортивный,61,"6,395789743"
спортсмен,66,"10,96421099"
способ,1125,"174,5136916"
способность,204,"0,913684249"
способный,260,"0,913684249"
справа,81,"2,741052747"
справедливость,74,"1,827368498"
справедливый,79,"3,654736996"
справлять,3,"1,827368498"
спрашивать,52,"2,741052747"
спрос,32,"0,913684249"
спросить,61,"5,482105494"
спрятать,13,"1,827368498"
спуск,22,"1,827368498"
спускаться,20,"1,827368498"
спуститься,15,"1,827368498"
сравнение,292,"34,72000146"
сравнивать,77,"2,741052747"
сравниваться,4,"0,913684249"
сравнимый,54,"33,80631721"
сравнительно,51,"0,913684249"
сравнить,623,"79,49052966"
сравняться,4,"1,827368498"
сразу,222,"23,75579047"
среда,529,"5,482105494"
среди,755,"52,08000219"
среднегодовой,4,"1,827368498"
среднедневной,1,"0,913684249"
среднее,98,"8,223158241"
среднемесячный,12,"10,96421099"
средний,586,"116,9515839"
средство,485,"10,05052674"
срок,135,"10,96421099"
ссылаться,8,"0,913684249"
ссылка,86,"0,913684249"
ставить,107,"9,13684249"
ставиться,74,"8,223158241"
ставка,17,"4,568421245"
стадион,23,"0,913684249"
стадо,29,"2,741052747"
стажёр,13,"10,96421099"
сталкиваться,37,"8,223158241"
стандартный,314,"114,2105311"
становиться,388,"9,13684249"
станок,30,"2,741052747"
станция,103,"9,13684249"
стараться,107,"1,827368498"
старинный,116,"0,913684249"
старое,40,"0,913684249"
старт,11,"5,482105494"
стартовать,9,"5,482105494"
старшеклассник,5,"0,913684249"
старший,181,"18,27368498"
старый,270,"0,913684249"
статистика,14,"8,223158241"
статистический,24,"10,96421099"
стать,2034,"70,35368717"
статья,198,"0,913684249"
ство,1,"0,913684249"
стеклянный,117,"1,827368498"
стекольщик,2,"1,827368498"
степень,1224,"231,162115"
стереть,19,"2,741052747"
стиль,394,"0,913684249"
стимулировать,5,"0,913684249"
стиральный,11,"0,913684249"
стих,137,"1,827368498"
стихия,22,"0,913684249"
сто,17,"0,913684249"
стоимость,107,"39,28842271"
стоить,332,"34,72000146"
стол,273,"2,741052747"
столбец,57,"17,36000073"
столбик,118,"26,49684322"
Столбцы,39,"3,654736996"
столбчатый,20,"11,87789524"
столетие,160,"0,913684249"
столкнуться,21,"0,913684249"
столовая,30,"3,654736996"
столько,127,"15,53263223"
сторона,1820,"52,08000219"
стояние,6,"1,827368498"
стоянка,17,"6,395789743"
стоять,355,"21,92842198"
стоящий,87,"18,27368498"
страна,1332,"3,654736996"
страница,225,"16,44631648"
странник,13,"2,741052747"
стратегия,41,"19,18736923"
стрелка,113,"2,741052747"
стремиться,217,"3,654736996"
стремление,100,"1,827368498"
строгий,87,"4,568421245"
строго,69,"1,827368498"
строгость,13,"0,913684249"
строительный,34,"0,913684249"
строительство,137,"1,827368498"
строить,159,"3,654736996"
строиться,88,"5,482105494"
строй,106,"10,96421099"
строка,336,"32,89263296"
строчка,18,"0,913684249"
структура,147,"0,913684249"
студент,64,"5,482105494"
ступенька,14,"5,482105494"
суббота,6,"1,827368498"
судить,79,"1,827368498"
судно,85,"0,913684249"
судья,90,"0,913684249"
суждение,53,"2,741052747"
сума,3,"0,913684249"
суметь,107,"0,913684249"
