Слово,Сумма_слов,Нормализованная_частотность
захлопываться,1,"1,558797855"
заход,14,"49,9038427"
зацветать,5,"17,42006459"
защищённость,2,"3,11759571"
звёздчатый,2,"4,470175519"
зверёк,7,"29,04592776"
зверь,204,"472,5064852"
звук,985,"1509,550638"
звуковой,78,"171,6953041"
зебра,13,"44,82113155"
земледелие,206,"408,6139816"
землеописание,6,"17,99269879"
земляника,20,"55,17699977"
зерноядный,1,"1,558797855"
зимовка,5,"9,308625527"
злой,126,"252,8151746"
змеиный,16,"26,66212007"
змея,84,"237,3284626"
знак,998,"2080,195757"
знаковый,6,"8,437152942"
знакомиться,56,"124,7906003"
знаменитый,210,"483,7742197"
знаток,17,"37,37149747"
зоолог,3,"6,480784369"
зоологический,3,"4,649961555"
иглокожий,10,"44,91769794"
игра,577,"1691,600187"
идея,85,"187,3153132"
избавляться,8,"25,10684705"
избежать,37,"92,83444841"
избыток,161,"273,2174625"
известность,19,"50,1948189"
изгонять,11,"20,28426907"
издавать,28,"53,56933962"
издание,72,"158,0499239"
излишек,20,"42,80934383"
изменить,185,"375,3694103"
измениться,145,"286,9194065"
измеряться,15,"36,54608499"
изобразить,613,"1329,612677"
изобретение,99,"218,6662217"
изучаться,26,"48,74289389"
изучить,204,"511,8696474"
икра,16,"63,02127007"
иллюстрировать,57,"116,5128382"
имя,1415,"3133,858987"
инкубатор,7,"13,62132877"
интересно,80,"173,4845556"
ирбис,2,"3,11759571"
исключить,19,"59,17123218"
искусство,338,"729,238264"
испарение,25,"92,40742226"
испаряться,8,"29,12901734"
исправность,3,"12,72107292"
исследователь,65,"218,4655918"
исследовательский,7,"13,45297365"
истина,47,"116,4916671"
истинный,117,"293,3756591"
истребление,8,"29,04174324"
исчезать,70,"239,2532458"
итальянский,19,"54,09855913"
итоговый,12,"26,10631937"
ихтиология,2,"7,216186405"
кабан,15,"36,35256372"
кабарга,3,"11,12055634"
каланхоэ,3,"6,480784369"
калин,2,"5,047494478"
Кальмар,6,"23,45295002"
камбала,10,"29,45370724"
камера,16,"53,49850499"
камешек,104,"375,1470423"
каракатица,1,"1,558797855"
карандаш,212,"552,6938783"
карась,17,"45,49071428"
кариб,1,"1,558797855"
картон,36,"113,2413637"
карточка,38,"116,8380145"
каспийский,25,"73,69037378"
катастрофический,6,"22,28075069"
качественный,89,"118,9030656"
каштан,48,"76,69024965"
кенгуру,35,"78,50218125"
килограмм,250,"480,8873807"
километр,246,"561,0676713"
кипение,4,"9,784821903"
кирпичик,6,"18,19947715"
кислица,5,"17,47379947"
кисломолочный,3,"11,55695288"
кисть,70,"186,3775785"
китайский,136,"278,2729625"
кишка,2,"3,11759571"
класть,78,"203,3117886"
кличка,20,"30,78900835"
клык,21,"40,42094621"
коала,9,"22,18824417"
ковыль,6,"23,66244324"
коллега,4,"6,883517914"
коллекция,88,"228,2869594"
кольцевание,1,"1,558797855"
кольцевой,6,"13,86342893"
колюще-режущий,2,"8,697575696"
команда,194,"553,3348251"
комета,87,"312,9232127"
комната,249,"528,1038964"
комнатный,28,"95,61620135"
компенсировать,2,"6,626451025"
комплекс,19,"53,73382126"
комплект,11,"26,45596984"
компьютер,270,"874,6819597"
конкурент,4,"10,32989639"
конкуренция,7,"16,49156497"
конкурировать,1,"1,558797855"
конструировать,3,"11,09852294"
конструкция,30,"92,90587244"
координата,180,"488,8183375"
Коперник,4,"7,143701732"
копилка,1,"1,558797855"
копьё,138,"296,4113668"
коралл,19,"61,02468205"
кормить,65,"144,3410844"
кормиться,12,"39,2538244"
корневой,19,"66,13314585"
корова,112,"284,0998419"
коровка,8,"18,5227602"
космический,75,"258,1814926"
космос,101,"369,5364064"
костный,7,"20,91315718"
костянка,4,"6,314965019"
кот,220,"378,1242703"
котёнок,15,"49,43181705"
кошачий,8,"12,30474921"
кошка,152,"286,2616351"
краеведческий,9,"23,0184459"
крайне,10,"30,9947934"
крайний,51,"118,3949711"
краснодарский,2,"2,496101607"
кратковременный,3,"7,61625882"
кровеносный,13,"41,38727885"
кровообращение,7,"15,89521094"
кровь,101,"269,9781034"
кролик,19,"34,87353525"
кромка,48,"187,8585296"
крон,11,"22,88248189"
круг,345,"808,9212791"
круговой,42,"80,68908834"
крыло,113,"273,9262449"
Крым,15,"38,52821042"
крючок,21,"49,15647445"
крякать,4,"8,700450408"
кубический,136,"254,4701639"
кубышка,3,"8,643678822"
кузнечик,54,"113,1779462"
куколка,10,"17,06406794"
кура,17,"37,55169608"
курица,48,"106,3355424"
курица-мать,2,"4,019791112"
куропатка,9,"28,58908958"
кустарничка,3,"8,643678822"
кучинский,1,"1,558797855"
лактобактерия,1,"1,558797855"
ламантин,2,"2,496101607"
лангуст,5,"9,598380079"
ландшафт,21,"36,24361027"
ландыш,29,"67,24369352"
лапа,75,"130,5514082"
лапка,5,"15,4014943"
лапландский,12,"44,56150138"
ласка,24,"52,74310212"
ласточка,25,"61,11073658"
латинский,175,"485,803313"
левый,227,"578,8328756"
лёгкое,24,"76,10026346"
лёгочный,2,"3,11759571"
лежбище,1,"1,558797855"
лемминг,4,"16,88666008"
ленивец,12,"19,96605056"
ленинградский,4,"12,82988455"
лентец,1,"1,558797855"
ленточный,2,"3,11759571"
леопард,18,"40,18302831"
лесоводство,1,"1,558797855"
лесозаготовка,3,"4,676393565"
лесопосадка,3,"12,61096408"
лесостепь,4,"6,26178262"
лесотундра,6,"9,352787131"
летучий,20,"57,92810511"
лечебный,14,"56,81884446"
лечить,44,"97,80744095"
лещина,2,"5,703188422"
линия,485,"1437,141059"
Линнея,2,"7,216186405"
линный,21,"59,82415712"
липа,23,"69,46971384"
лисёнок,6,"17,67432198"
лисица,24,"68,04957373"
лиственный,25,"88,36540249"
листопад,17,"42,14965595"
листопададат,2,"3,11759571"
литературный,241,"422,0291628"
литр,65,"138,9280678"
лично,8,"18,78748723"
личностный,3,"4,676393565"
личность,78,"170,0964075"
лишить,21,"60,13211307"
лов,4,"11,46821921"
ловить,65,"141,8419257"
ловля,14,"35,31204523"
логический,23,"58,41377043"
ложка,58,"151,2583634"
ложноножка,3,"12,87357495"
лосиный,2,"4,055676756"
лососёвый,2,"7,084880967"
лось,34,"86,52367069"
лотос,13,"37,93294666"
луговой,13,"26,98349911"
любитель,35,"89,05407276"
любить,370,"789,967468"
любопытный,55,"105,3244023"
лютик,5,"16,5510937"
лягушка,68,"161,5025088"
майский,16,"40,16937689"
мак,12,"18,7990987"
максимальный,16,"49,00171326"
малина,27,"47,47841913"
малопригодный,2,"4,862835389"
малыш,77,"149,8281429"
малярия,6,"22,89209812"
мама,240,"501,6378464"
манул,4,"8,712068936"
математика,222,"512,3354187"
математический,214,"403,836907"
матрица,8,"29,73545657"
мать,269,"658,2629956"
мёд,81,"172,5297274"
медведка,1,"1,558797855"
медведь,147,"348,2201388"
медвежий,23,"40,62803211"
международный,43,"124,3042447"
мендель,4,"6,23519142"
менять,103,"233,6516726"
мес,6,"8,835229493"
местоположение,27,"81,10492053"
месторождение,18,"53,441889"
метеорит,52,"199,9462484"
метить,4,"8,066173423"
мех,29,"83,9127314"
механический,61,"212,6723417"
мешать,98,"222,2207803"
мешок,104,"216,1814171"
миграция,1,"1,558797855"
мидия,19,"46,62784078"
микоз,3,"8,643678822"
микробиология,13,"34,56918249"
микроса,4,"15,78245666"
миллиграмм,4,"6,365275784"
мимоза,3,"7,261986278"
минимальный,5,"13,16343167"
мирный,52,"111,4670637"
миф,145,"327,5169577"
мифологический,13,"34,56390346"
мифология,31,"75,62141718"
младенчество,3,"4,570347147"
многокостянка,1,"1,558797855"
многотомный,3,"6,460958967"
многочисленность,1,"1,558797855"
моа,1,"1,558797855"
могучий,123,"256,819643"
модель,183,"459,1309517"
мозг,49,"131,1636947"
молекулярный,3,"7,323828646"
молния,77,"203,2928332"
монастырь,113,"320,247642"
монитор,11,"41,90337341"
морж,13,"25,22752388"
морозоустойчивый,1,"1,558797855"
Москва,308,"700,4122392"
московский,95,"235,934134"
моховыя,2,"3,11759571"
мощный,237,"475,8739604"
музей,130,"320,9814762"
музыка,164,"414,9942273"
музыкант,48,"96,15593318"
мультимедийный,2,"2,801249959"
муравьед,1,"1,558797855"
мусор,19,"46,44384674"
муха,48,"112,6094121"
мухоловка,1,"1,558797855"
мышевидный,1,"1,558797855"
мышечный,6,"22,99988258"
мышление,15,"33,65675321"
мышца,16,"65,87024518"
мышь,260,"739,96965"
мятлик,1,"1,558797855"
набирать,36,"89,51422982"
наблюдатель,26,"93,10736812"
наблюдаться,32,"112,0836881"
навозный,8,"17,79555698"
навык,18,"49,47233474"
наглядно,13,"33,42743171"
нагревать,14,"51,55916632"
нагреваться,14,"45,00660916"
надвое,2,"6,030869766"
надеяться,58,"125,9057218"
нажива,6,"16,19592275"
наименее,4,"11,75813244"
найтись,29,"56,70669037"
наклонно,2,"4,019791112"
накрывать,8,"21,75673644"
наметить,18,"36,73405928"
намечать,8,"27,27423867"
нападать,24,"79,00539244"
нападение,25,"51,82478509"
написание,318,"444,71458"
написать,778,"1516,175798"
направлять,22,"71,93221662"
напрасно,12,"26,24647857"
нарисовать,364,"874,747339"
наседка,3,"6,480784369"
насекомое-вредитель,2,"8,697575696"
насекомое-опылитель,1,"1,558797855"
насекомоядный,8,"20,29169459"
населить,56,"190,5952604"
наскальный,14,"29,87323695"
наследовать,7,"15,56950517"
наследство,59,"125,0368332"
насос,26,"52,95496374"
настроить,16,"42,36603313"
насчитываться,27,"81,76056132"
насыщать,4,"10,89337783"
насыщение,5,"14,54001505"
насыщенность,2,"3,11759571"
насыщенный,8,"17,48238888"
натуралист,8,"37,77085896"
начальный,256,"649,0059347"
начинаться,170,"412,4401755"
небесный,167,"498,5779713"
небо,488,"1155,395836"
негативно,1,"1,558797855"
недаром,24,"45,25757715"
недостаточно,31,"77,31861322"
нежный,45,"82,02281525"
независимо,21,"47,73078096"
незадолго,21,"41,85685296"
незащищённый,8,"26,35240328"
незначительный,29,"84,32000166"
неизвестный,190,"423,9709802"
неисследованный,4,"9,863625456"
неклеточный,10,"36,69283862"
нектар,6,"12,55044237"
немытый,2,"6,030869766"
ненаучный,5,"7,793989275"
необычный,82,"180,8502951"
неповторимость,2,"3,934941374"
неподалёку,25,"52,95350333"
неподвижно,9,"23,17583513"
неправильный,213,"421,3803978"
неравномерно,12,"40,09529154"
неравномерный,3,"11,69410419"
неразрывно,17,"49,29064166"
неразумный,9,"14,95086877"
нерв,7,"21,12996415"
нередко,98,"283,7981567"
несомненный,2,"5,703188422"
нетронутый,6,"18,35975066"
неудивительный,10,"17,60303641"
нивяник,1,"1,558797855"
низкорослый,5,"10,79432194"
низменность,25,"55,14574527"
новорождённый,21,"49,14521467"
нога,"2915,38","3070,18484"
нога-лопата,2,"7,216186405"
нора,51,"93,95414471"
нос,139,"295,8709565"
носить,148,"349,7584657"
носка,18,"47,47563112"
носовой,6,"10,39845534"
носорог,29,"76,15934906"
ноутбук,1,"1,558797855"
ночной,45,"106,284988"
ночь,351,"889,0413633"
нужно,591,"1495,874979"
обвести,35,"76,8973909"
обезьяна,80,"203,370569"
обеспечиваться,7,"22,41406103"
обилие,18,"51,68074865"
облако,150,"427,4927436"
облегчать,27,"90,06618134"
обмениваться,35,"91,06704516"
обновление,4,"9,585106587"
обобщённый,13,"30,19143478"
обобщить,14,"51,64108328"
обозначать,845,"1419,029849"
обозначаться,79,"133,8305434"
обозначение,201,"366,7037348"
обоняние,10,"27,02455036"
обоснованный,4,"9,650130923"
обособленно,2,"3,2083096"
обрабатывать,107,"313,0998546"
образец,707,"1288,087152"
образовательный,33,"140,2971236"
обращаться,104,"276,1617881"
обрекать,4,"6,403517194"
обрывистый,12,"22,06981513"
обследование,2,"2,496101607"
обследовать,5,"21,96559532"
обувь,57,"162,2583782"
обхват,5,"12,31286177"
обходиться,15,"45,99645296"
общебиологический,1,"1,558797855"
общенаучный,1,"1,558797855"
общество,251,"635,0544697"
объединить,178,"360,0434144"
объединяться,49,"106,3522885"
объяснять,100,"314,6324685"
обязательно,91,"243,2910205"
овладение,12,"28,2808584"
огород,73,"185,2196685"
огородный,7,"9,316606575"
ограничить,25,"63,37845421"
одинаково,58,"111,5258075"
однозначный,119,"245,6443237"
одноклассник,91,"171,711679"
одомашнивать,3,"9,526048822"
одуванчик,33,"66,21097909"
озеро,330,"928,3560452"
ознакомление,9,"25,69842283"
означать,497,"1201,096153"
оказать,64,"141,441525"
окапи,1,"1,558797855"
океанический,14,"52,06908061"
окно,315,"769,4624732"
окрашенность,1,"1,558797855"
окружающие,7,"28,28711169"
окружность,435,"931,2420443"
окунь,9,"20,6635979"
ольха,9,"30,30670607"
омывать,32,"84,71075431"
опираться,78,"162,5126257"
описательный,3,"7,016568426"
описывать,81,"172,7220113"
опорно-двигательный,4,"9,725670778"
опорный,20,"67,49509019"
опрокидывание,2,"8,697575696"
опускать,41,"90,99566043"
опылиться,1,"1,558797855"
опылять,9,"33,55874728"
орангутан,2,"3,590244652"
органелла,2,"6,030869766"
организм-потребитель,2,"4,019791112"
организм-производитель,2,"4,019791112"
организм-разрушитель,5,"10,50057548"
организовать,62,"141,1059004"
орёл,81,"216,8554735"
орехоносный,3,"8,643678822"
ориентация,1,"1,558797855"
ориентироваться,41,"121,676674"
орловский,2,"2,496101607"
орнитолог,8,"40,24137964"
орнитология,2,"7,216186405"
орхидея,6,"15,68992669"
оса,18,"49,76557187"
осветить,29,"92,19649934"
освещать,31,"75,22392803"
освободить,53,"136,7817658"
Осетия,2,"3,934941374"
осётр,7,"15,52580992"
осина,28,"70,17374046"
осиновый,4,"4,675857463"
осколок,14,"38,46379393"
ослабить,19,"42,36439599"
осмысление,5,"15,98840485"
оснастить,6,"13,92419843"
основать,174,"393,1557803"
основоположник,13,"49,82635153"
основываться,16,"34,2340797"
особо,55,"143,8577594"
осознавать,14,"43,74063416"
осознанно,2,"4,026106022"
осознать,13,"36,17228269"
осока,8,"23,1863695"
оставить,223,"524,7996931"
останавливать,13,"28,32300884"
останки,47,"124,0075248"
острица,2,"3,11759571"
остров,346,"976,0164336"
остывать,11,"41,84680722"
осыпь,2,"5,703188422"
осязание,6,"22,62725005"
ответственность,41,"99,66298394"
отвлекаться,15,"25,07359909"
отдел,41,"109,0590275"
отдых,75,"238,0000374"
отец,483,"1117,737454"
откладывать,24,"68,21288179"
откровение,6,"13,5306801"
открывать,143,"394,5059642"
открытка,30,"74,27393921"
открыться,33,"94,15598003"
откуда,52,"129,1849559"
отличительный,34,"99,28666235"
отлов,2,"4,019791112"
отложить,77,"154,3734291"
отметка,59,"147,0802157"
отмечать,78,"196,1409292"
отнести,61,"127,0239529"
относительно,82,"229,5187862"
относительный,58,"108,2800791"
отпрыск,3,"6,441133564"
отпугивать,12,"21,91842412"
отражение,37,"88,66052589"
отрезок,1255,"2368,129268"
отряд,153,"345,4581563"
отцвести,6,"9,669615265"
отчётливый,18,"31,25586704"
отшлифовать,6,"16,70297389"
оформление,25,"54,35170109"
оформлять,9,"25,77728679"
охватывать,19,"43,23022693"
охота,185,"433,5489242"
охотиться,60,"149,9160293"
охотник,134,"250,877312"
охотоведение,1,"1,558797855"
охотский,2,"3,11759571"
охраняться,6,"15,60092987"
оценка,134,"356,6007996"
очень-очень,2,"5,774116322"
очертание,12,"40,45384358"
ошибка,251,"477,4271812"
ощутить,8,"14,64710387"
падальный,2,"4,019791112"
падение,60,"157,2396234"
палец,138,"337,6300915"
палтус,2,"4,019791112"
памятник,171,"424,7013668"
память,265,"727,3813241"
пан,4,"10,10024657"
панцирь,51,"130,0517757"
папка,159,"632,2975087"
парашют,16,"27,30849651"
парение,1,"1,558797855"
парк,27,"64,26309494"
парка,51,"134,9512993"
пастбище,40,"113,4055843"
паукообразный,8,"34,01686916"
пашня,22,"45,26959846"
пенал,4,"6,868949299"
пенициллиум,1,"1,558797855"
переваривать,9,"46,58875716"
перевод,177,"480,2231303"
переводиться,11,"31,39867819"
переговариваться,6,"13,82996494"
перегонять,8,"18,7989225"
перегреваться,3,"10,48882567"
передвинуть,9,"22,62980411"
переживание,27,"47,75187176"
перейти,77,"175,5396007"
переключиться,1,"1,558797855"
перелётный,12,"30,19498472"
переносчик,4,"13,67957327"
переплетаться,9,"36,01064933"
перепончатокрылый,1,"1,558797855"
перерабатывать,10,"41,89983421"
пересекаться,66,"134,5257526"
перестать,64,"152,9880336"
перетекать,6,"22,96208996"
переходить,80,"196,5674658"
переходной,2,"3,11759571"
пернатый,2,"3,14418691"
персик,8,"17,45223987"
песец,19,"53,46623594"
пескожил,2,"7,084880967"
песчаный,41,"105,5744357"
Петергоф,3,"5,531880668"
петух,92,"186,1932395"
печень,18,"39,8106428"
пещера,147,"352,9713458"
пещерный,18,"47,81692827"
пиво,36,"75,59584916"
писатель,452,"944,4598937"
письменность,143,"306,4653937"
питомец,14,"24,09742814"
пифагореец,1,"1,558797855"
пищеварительный,7,"19,40483903"
пищевод,1,"1,558797855"
плавучесть,2,"6,030869766"
плазмодий,7,"31,40453846"
планетарий,12,"29,82788197"
планировать,22,"70,65678085"
планктон,20,"87,56892696"
планктонный,9,"36,53012149"
планомерный,1,"1,558797855"
пластилин,29,"101,7317952"
плимутрок,1,"1,558797855"
плодовитость,4,"6,23519142"
плосколистный,2,"3,11759571"
плотоядный,1,"1,558797855"
площадка,55,"109,1825372"
плуг,72,"159,2919276"
побочный,2,"4,862835389"
повадка,33,"68,06643772"
поверхностный,19,"75,41873804"
повилика,2,"3,11759571"
повлиять,34,"87,32185715"
поворачиваться,26,"69,88888206"
повредить,17,"65,71985854"
повсюду,51,"132,962425"
повторять,60,"128,9370795"
повышать,18,"52,33579435"
повышаться,11,"30,55844522"
погода,220,"719,1321286"
погубить,37,"85,16948345"
подбирать,45,"85,66616926"
подготовительный,8,"22,55913123"
поддержание,21,"70,67506883"
поделка,5,"9,71671103"
поджелудочный,1,"1,558797855"
подлежать,10,"34,34235497"
подножие,38,"86,3206976"
подпись,31,"68,710559"
подразделяться,12,"35,6226369"
подразумевать,17,"42,46029688"
подсказывать,23,"45,04628423"
подснежник,16,"30,44905258"
подставка,61,"238,5212739"
подсчитывать,18,"46,95901282"
подтверждаться,1,"1,558797855"
подтверждение,13,"39,22631214"
подход,2,"3,590244652"
подходящий,72,"155,3722966"
пожалуй,1,"1,558797855"
поза,18,"42,4826114"
позаимствовать,3,"6,467273877"
познавательный,3,"5,712627622"
познавать,21,"66,20001338"
познать,22,"60,54768589"
поймать,86,"168,8200852"
показ,5,"13,97341341"
покрышка,2,"5,047494478"
полагать,66,"153,986917"
полёт,63,"175,9703493"
полететь,39,"80,03366377"
полка,150,"355,1613704"
полова,3,"11,15856895"
половинка,6,"17,84579275"
положительный,78,"200,5640088"
полость,15,"41,31621515"
полочка,20,"76,19112699"
получаться,309,"633,7211849"
получить,1415,"3099,680407"
полынь,8,"18,3641373"
польза,84,"199,1275175"
поместить,124,"356,9025457"
помёт,6,"26,68280709"
помечать,2,"4,019791112"
помимо,49,"125,5003183"
помощница,18,"31,94432846"
понижаться,13,"35,9567756"
понравиться,101,"193,7952849"
понятно,44,"89,69811451"
понятный,93,"174,4397944"
поперечнополосатый,1,"1,558797855"
пополняться,12,"33,18144542"
попросить,85,"216,5047977"
попытаться,60,"144,5752813"
посадка,18,"50,33755101"
посвятить,162,"382,3418857"
посетить,53,"130,666724"
посещать,43,"127,7804091"
посещаться,1,"1,558797855"
посещение,23,"70,49221456"
последовательный,55,"102,5696143"
последствие,62,"176,9867564"
поставщик,6,"17,29532862"
постановка,51,"83,95702153"
посторонний,26,"73,46100632"
потовой,1,"1,558797855"
потребитель,22,"73,03500022"
потребоваться,151,"384,1716967"
поэт,620,"1183,840183"
поэтапный,1,"1,558797855"
появиться,475,"1264,9779"
правда,196,"498,9070755"
правильный,585,"1102,65129"
право,335,"799,8416489"
правый,204,"471,4975056"
превратиться,93,"200,222011"
превращение,89,"298,9478756"
предгорие,13,"26,43707295"
предел,78,"189,9802088"
предположить,44,"116,8379998"
предпочитать,41,"89,32429917"
предсказать,12,"29,40310783"
представить,555,"1309,409751"
предстоять,40,"93,55826213"
предшественник,21,"56,52620545"
прежде,140,"420,1979346"
прежний,70,"166,2253266"
презентация,60,"197,0385156"
прекрасно,24,"62,42041429"
прекрасный,271,"541,3529399"
преобразование,75,"187,7034984"
преодолевать,34,"100,3976972"
препятствовать,21,"62,17497655"
приблизительный,8,"32,03295816"
приводиться,21,"46,81829362"
привычка,61,"184,8801865"
пригодный,35,"89,77299742"
прижимать,23,"81,77044548"
признавать,26,"51,72313116"
признаваться,6,"13,44471577"
прикосновение,13,"25,47904858"
прилагательное,937,"1247,310716"
прилагать,4,"8,944894431"
приложение,53,"198,3296114"
приманка,4,"15,3736621"
приморский,16,"31,82195616"
приобрести,70,"162,3419823"
припорошить,1,"1,558797855"
природоохранный,2,"5,703188422"
присоединяться,15,"32,80099564"
присоска,2,"8,697575696"
приспособиться,18,"88,74484533"
приспособленность,12,"52,84129234"
присутствие,23,"74,1431612"
присутствовать,47,"122,8242075"
приходить,139,"323,6340508"
причинять,11,"21,47255056"
пробиваться,4,"8,026522619"
проверить,535,"1195,562238"
проверка,81,"147,3736752"
проверочный,70,"109,9388658"
провести,538,"1132,560147"
проводиться,92,"208,4362274"
проглотить,16,"36,91431756"
программа,200,"623,1149575"
прогревать,3,"8,491863023"
продолжать,158,"377,7807963"
продолжаться,133,"315,2735265"
продолжение,71,"130,0124956"
продолжительный,12,"35,76178184"
продолжить,142,"293,2883912"
продольный,5,"17,65278675"
проект,126,"436,5533805"
прожарить,1,"1,558797855"
проживание,12,"35,69544205"
прозрачность,9,"27,96761166"
произведение,1184,"2366,391505"
производитель,28,"85,07348662"
произрастание,2,"5,703188422"
прокладывать,10,"21,9566738"
пролеска,2,"7,084880967"
промысл,15,"44,8363477"
промысловый,3,"4,676393565"
пронизать,6,"15,35265628"
пропалывать,2,"5,047494478"
проросток,8,"24,77910634"
проследить,49,"135,167369"
просматривать,8,"25,70169498"
простираться,34,"89,68463516"
простор,36,"91,3078768"
протекание,3,"9,677179661"
противный,8,"18,76854829"
противопоставить,9,"17,1134391"
противостоять,22,"56,78970051"
прохладно,6,"22,06464674"
процент,161,"281,5714846"
проявлять,78,"236,807941"
прямоугольный,572,"1120,85357"
прямохождение,4,"6,416619199"
прятаться,30,"89,3546071"
птенец,26,"92,80637833"
птичий,49,"102,3700493"
пустынный,22,"52,53500445"
пустыня,92,"325,5413504"
пустырник,5,"16,28525473"
путаница,9,"23,32658327"
путешествие,199,"631,9246369"
путешествовать,44,"95,761068"
пух,20,"38,24552547"
пушной,3,"7,323828646"
пчела,61,"133,5933652"
пытаться,117,"288,0599827"
пышный,37,"85,74595704"
работник,60,"116,797038"
равнина,89,"283,3754634"
равновесие,43,"108,1384577"
равный,3179,"6207,655769"
равняться,47,"84,92055532"
радиус,226,"491,4055824"
радуга,37,"98,12401444"
разбиваться,12,"24,7903092"
разбиться,31,"74,99047119"
разбросать,11,"24,11676254"
разведение,16,"46,80719971"
развешивать,2,"5,582295079"
развивать,45,"120,7647483"
развитый,6,"9,795090806"
раздел,250,"559,5312006"
разлагать,9,"46,77080663"
разложить,104,"203,6578917"
разместить,80,"233,3819782"
размещение,12,"40,07051734"
разновидность,49,"111,2090112"
разносчик,7,"8,769370709"
разрабатывать,16,"59,1464829"
разредить,9,"30,43125297"
разрешить,52,"136,9226941"
разрушитель,32,"107,3575842"
разряд,411,"698,4692468"
разумный,88,"244,0283986"
раковина,38,"108,7555742"
рак-отшельник,4,"10,33378211"
рамка,53,"184,4925005"
ранее,53,"126,6915536"
раскрываться,32,"78,19969678"
раскрыть,115,"227,7479386"
распадаться,21,"64,61385189"
распределение,49,"150,2766941"
распределить,84,"198,1490549"
рассвет,27,"52,70798991"
рассеивать,3,"5,905942985"
рассечение,3,"9,677179661"
рассказывать,180,"463,9881782"
рассматривать,124,"282,5758935"
расставить,94,"193,6539051"
рассуждать,48,"90,55641321"
рассуждение,153,"268,3208366"
рассчитывать,20,"43,37720577"
растворить,48,"197,6609919"
растениеводство,7,"15,30425974"
растение-паразит,2,"3,11759571"
растеньице,2,"8,697575696"
расходовать,15,"41,38380047"
расцветать,15,"28,81602493"
расчёт,68,"184,3596159"
расширить,26,"52,63098299"
раффлезия,2,"3,11759571"
рацион,7,"26,50285373"
рачок,14,"65,95734241"
реактивный,4,"7,453973765"
реальность,12,"28,73090004"
реальный,60,"136,4943715"
ребёнок,797,"1969,17056"
регистрировать,4,"15,40753441"
регулярный,9,"21,1144031"
регуляция,5,"7,793989275"
редко,36,"86,28772884"
редколесье,3,"4,676393565"
резкость,4,"9,833107717"
религиозный,160,"333,9245265"
рельеф,137,"372,4224135"
ремез,2,"4,019791112"
репейник,2,"4,019791112"
ресничка,4,"11,23597752"
республика,217,"464,866383"
ресурс,58,"167,9799756"
речной,72,"174,8783484"
речь,1580,"2637,140266"
рисовать,115,"246,1805851"
риф,16,"81,92173136"
род,343,"602,3548529"
родиться,470,"961,4674472"
роднить,6,"9,893714452"
родный,312,"625,8452853"
роды,114,"184,0885364"
рождать,24,"56,16866309"
рождаться,32,"85,15043882"
роза,60,"120,2986415"
ромашка,27,"67,62022685"
российский,153,"451,2989917"
россыпь,9,"16,27479715"
рот,85,"206,2206084"
ротовой,4,"4,675857463"
роща,80,"160,9490079"
рубашка,37,"74,83260979"
русский,1640,"3580,558306"
ручей,74,"161,2676466"
рыба-клоун,2,"3,11759571"
рыба-меч,3,"9,446543966"
рыба-прилипала,1,"1,558797855"
рыболовство,15,"33,94761925"
рыжий,67,"115,9272201"
рыльце,3,"7,508487735"
рысить,12,"23,39332152"
рыть,21,"39,11565444"
рыхлить,14,"34,89050132"
рюкзак,12,"23,71989111"
саванна,36,"137,27054"
садовый,28,"62,30014936"
сажать,24,"74,000573"
сайгак,6,"27,80752087"
сайт,28,"76,58421792"
салфетка,19,"64,61235015"
сальный,1,"1,558797855"
самолёт,97,"262,9145882"
саморегуляция,1,"1,558797855"
сапсан,3,"4,729575964"
саранча,9,"13,77210376"
Саха,1,"1,558797855"
сахароподобный,1,"1,558797855"
Саянский,2,"3,11759571"
сближать,12,"36,87949233"
свалка,4,"11,95973894"
сведение,142,"416,1062365"
сверкать,44,"84,01717899"
сверхъестественный,21,"37,30370904"
светящийся,12,"45,72288575"
свечение,4,"11,46821921"
свободно,38,"99,48436344"
свободный,208,"456,9159204"
связанность,1,"1,558797855"
свято-троицкий,2,"3,934941374"
сдать,24,"57,6014691"
север,232,"676,6682692"
сегмент,4,"6,23519142"
сезонный,13,"47,04017039"
секвойя,11,"48,99262544"
сектор,4,"6,465142336"
секунда,102,"214,5380678"
секундомер,9,"24,26568583"
селекционер,2,"3,11759571"
селекция,1,"1,558797855"
селиться,20,"47,11537017"
семейство,97,"235,6342376"
сердечный,17,"39,38154971"
сердце,170,"377,1937888"
середина,218,"480,1353194"
серповидный,3,"6,441133564"
сеять,37,"75,27960413"
сивуч,2,"3,11759571"
сигнал,52,"131,5106452"
сизый,6,"10,39802844"
символ,172,"506,6441362"
символический,6,"15,86689375"
синицевый,2,"3,11759571"
систематизироваться,3,"9,004935175"
систематик,17,"74,00338384"
ситуация,190,"412,3139604"
ситцевый,3,"3,433405359"
сказать,885,"1885,673925"
сказываться,7,"18,37916697"
скалистый,19,"50,20306165"
скальпель,1,"1,558797855"
скворец,31,"76,12072214"
скворечник,15,"32,05711368"
скворцовый,10,"33,09114638"
складка,13,"50,30261206"
складывать,82,"158,0628709"
складываться,76,"181,4937228"
склон,85,"261,5439587"
склониться,5,"12,26399516"
скольжение,2,"4,862835389"
скоп,3,"12,74226952"
скорпион,13,"50,84828258"
скотоводство,70,"139,8193541"
скудный,15,"34,60625981"
скульптор,77,"162,1286255"
